ID,Titulo,Descripcion Simple,Informacion,Evaluaciones,Tipo,Precio,URL,Limpieza,Veracidad,Llegada,Comunicacion,Ubicacion,Calidad,Servicios,Localizacion
-7223867080369743797,Casa en el campo con jardín y piscina,"Alojamiento entero: casa rural en Perales de Tajuña, España","6 viajeros ·  · 2 dormitorios ·  · 4 camas ·  · 1,5 baños",8 evaluaciones,En el campo,107 € ,https://www.airbnb.es/rooms/49536851?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1762574000&search_mode=flex_destinations_search&check_in=2024-04-09&check_out=2024-04-14&source_impression_id=p3_1710967206_giw9fWtJfGqLZE8g&previous_page_section_name=1000,"Limpieza4,6","Veracidad4,5","Llegada4,2","Comunicación4,4","Ubicación4,2","Calidad4,2","Vistas a la montañaVistas al valleCocinaWifiZona para trabajarAparcamiento gratuito en las instalacionesAdmite mascotasTelevisión de 50"" con ChromecastNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 60 servicios","Perales de Tajuña, Comunidad de Madrid, EspañaLa finca está situada en una ladera que se eleva 5Km sobre un pueblo situado  al pie de la autovía. Está rodeada de naturaleza y con rutas para pasear.GIMNASIO para PILATES SUELO y AEREO en la misma Finca. Los horarios disponibles se deben consultar y reservar con la dueña. También dispone de CLASES particulares y en grupo .Mostrar más"
-4128009481232591285,Tranquilo chalet en el pueblo de Navacerrada,"Alojamiento entero: casa rural en Navacerrada, España","12 viajeros ·  · 5 dormitorios ·  · 8 camas ·  · 3,5 baños",45 evaluaciones,En el campo,225 € ,https://www.airbnb.es/rooms/18872191?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=337158076&search_mode=flex_destinations_search&check_in=2024-04-01&check_out=2024-04-06&source_impression_id=p3_1710967200_eKK%2BCNU10BD60hix&previous_page_section_name=1000,"Limpieza4,7","Veracidad4,9","Llegada4,9","Comunicación4,8","Ubicación5,0","Calidad4,6","Vistas al jardínVistas al perfil urbanoCocinaWifiAparcamiento gratuito en las instalacionesPiscina De uso compartidoAdmite mascotasTelevisión de alta definición de 32"" con televisión por cable estándarLavadoraBañeraMostrar los 46 servicios","Navacerrada, Comunidad de Madrid, EspañaNavacerrada es un pueblo muy activo con mucha vida cultural, gastronómica y deportiva. Además está situado estratégicamente para conocer lugares emblemáticos como La Granja de San Idelfonso, El Escorial o Segovia y también para hacer estupendas rutas de senderismo como El Camino Schmid, La Laguna de Peñalara, La Barranca, etc, o esquiar en El Puerto o Valdesquí. Las temperaturas son 5ª menos que en Madrid que lo hace un sitio ideal en verano. En definitiva el lugar perfecto para combinar ocio, cultura y Naturaleza.Mostrar más"
5310264479977539498,Completamente equipado con 4 dormitorios. Disfruta de puestas de sol.,"Alojamiento entero: vivienda en Coslada, España",7 viajeros ·  · 4 dormitorios ·  · 4 camas ·  · 3 baños,3 evaluaciones,En el campo,290 € ,https://www.airbnb.es/rooms/939739051286704842?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1702126459&search_mode=flex_destinations_search&check_in=2024-03-24&check_out=2024-03-29&source_impression_id=p3_1710967201_GZxHLgrt9RQ%2BrlZS&previous_page_section_name=1000,"Limpieza5,0","Veracidad5,0","Llegada5,0","Comunicación5,0","Ubicación5,0","Calidad5,0",Vistas a la montañaVistas al perfil urbanoCocinaWifiZona para trabajarAparcamiento gratuito en las instalacionesJacuzzi privadoAdmite mascotasTVNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoMostrar los 52 servicios,"Coslada, Comunidad de Madrid, EspañaMostrar más"
1162725756826668867,Casa de invitados,"Alojamiento entero: casa de invitados en El Escorial, España",4 viajeros ·  · 1 dormitorio ·  · 2 camas ·  · 1 baño,3 evaluaciones,En el campo,94 € ,https://www.airbnb.es/rooms/677247189800227550?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1791178038&search_mode=flex_destinations_search&check_in=2024-04-02&check_out=2024-04-07&source_impression_id=p3_1710967202_BAZEULHXHYgHOoJf&previous_page_section_name=1000,"Limpieza4,7","Veracidad5,0","Llegada5,0","Comunicación5,0","Ubicación5,0","Calidad5,0",CocinaWifiZona para trabajarAparcamiento gratuito en las instalacionesPiscinaTVLavadoraFrigoríficoNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 33 servicios,"El Escorial, Comunidad de Madrid, España"
3871681430954683475,Casa cerca de Madrid con piscina y estación carga,"Alojamiento entero: vivienda en Valdetorres de Jarama, España",9 viajeros ·  · 4 dormitorios ·  · 7 camas ·  · 2 baños,5 evaluaciones,En el campo,266 € ,https://www.airbnb.es/rooms/889617920742116136?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1651247313&search_mode=flex_destinations_search&check_in=2024-03-22&check_out=2024-03-27&source_impression_id=p3_1710967183_oQTiPPWa6wiQ7H9s&previous_page_section_name=1000,"Limpieza4,6","Veracidad4,8","Llegada5,0","Comunicación5,0","Ubicación5,0","Calidad4,6","Vistas a la montañaCocinaWifiZona para trabajarAparcamiento gratuito en las instalacionesPiscina: uso De uso privado, Exterior, disponible según la temporada, disponible las 24 horas, de agua salada, infinita, juguetes para piscinaAdmite mascotasCámaras de seguridad en la propiedadNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 63 servicios","Valdetorres de Jarama, Comunidad de Madrid, EspañaBarrio tranquilo en una urbanizacion privada dentro del casco urbano del pueblo de ValdetorresMostrar más"
-3416571470570042266,Una casa de campo con MUCHO encanto,"Alojamiento entero: vivienda en Cercedilla, España",8 viajeros ·  · 4 dormitorios ·  · 8 camas ·  · 2 baños,5 evaluaciones,En el campo,280 € ,https://www.airbnb.es/rooms/43523686?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1008347886&search_mode=flex_destinations_search&check_in=2024-03-31&check_out=2024-04-05&source_impression_id=p3_1710967183_5G8NSrO0EAbLdrIp&previous_page_section_name=1000,"Limpieza4,8","Veracidad4,8","Llegada5,0","Comunicación5,0","Ubicación4,8","Calidad4,8","CocinaZona para trabajarAparcamiento gratuito en las instalacionesPiscina: uso De uso privado, Exterior, Admite mascotasLavadoraBañeraPatio traseroNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 35 servicios","Cercedilla, Comunidad de Madrid, EspañaEn medio de la naturaleza. Está a 2km andando del centro de Cercedilla. Como es rural , airbnb no incluye la dirección exacta, pero está en pleno campo.Mostrar más"
-4829824040723266707,Habitación doble Deluxe con bañera,"Habitación en Seseña, España",1 cama ·  · Baño compartido,8 evaluaciones,En el campo,39 € ,https://www.airbnb.es/rooms/680824245585329604?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1462290196&search_mode=flex_destinations_search&check_in=2024-10-01&check_out=2024-10-06&source_impression_id=p3_1710967195_AnYrT5WiKyxCGO7l&previous_page_section_name=1000,"Limpieza5,0","Veracidad5,0","Llegada5,0","Comunicación5,0","Ubicación5,0","Calidad5,0","Cerradura en la puerta del dormitorioCocinaWifi rápido (85 Mbps)Zona para trabajarAparcamiento gratuito en las instalacionesTelevisión de alta definición de 43"" con Netflix, Disney+, HBO Max, Amazon Prime VideoLavadora en el alojamiento (Gratis)BañeraCámaras de seguridad en la propiedadNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoMostrar los 63 servicios","Seseña, Castilla-La Mancha, España"
7937664673923778477,Cabaña ideal en Centro de Meditación KMC La Sierra,"Habitación privada en: cabaña en El Boalo, España",2 viajeros ·  · 1 dormitorio ·  · 1 cama ·  · 1 baño privado,84 evaluaciones,En el campo,,https://www.airbnb.es/rooms/663813820738963870?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1439314016&search_mode=flex_destinations_search&check_in=2024-03-22&check_out=2024-03-27&source_impression_id=p3_1710967205_3Gansx37oFURrpFH&previous_page_section_name=1000,"Limpieza4,7","Veracidad4,8","Llegada4,7","Comunicación4,8","Ubicación4,8","Calidad4,6",Vistas a la montañaZona para trabajarAparcamiento gratuito en las instalacionesSistema de aire acondicionado sin conductos tipo splitPatio o balcón (Compartida)Patio traseroSe permite dejar el equipajeSecador de peloNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 26 servicios,"El Boalo, Comunidad de Madrid, España"
-6128430318247741837,Alojamiento de Lujo en la Sierra,"Alojamiento entero: vivienda vacacional en Becerril de la Sierra, España",2 viajeros ·  · Estudio ·  · 1 cama ·  · 1 baño,127 evaluaciones,En el campo,,https://www.airbnb.es/rooms/565218823211604735?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1343890136&search_mode=flex_destinations_search&check_in=2024-03-20&check_out=2024-03-25&source_impression_id=p3_1710967204_RoNlO8CB9XrXh95M&previous_page_section_name=1000,"Limpieza4,8","Veracidad4,8","Llegada4,7","Comunicación4,8","Ubicación4,5","Calidad4,6","Vistas al perfil urbanoVistas a la montañaCocinaWifiZona para trabajarAparcamiento gratuito en la calleTelevisión de alta definición de 50""Lavadora en el edificio (Gratis)Secadora en el edificio (Gratis)Sistema de aire acondicionado sin conductos tipo splitMostrar los 47 servicios","Becerril de la Sierra, Comunidad de Madrid, EspañaEstamos en el Casco antiguo de Becerril de la Sierra. Un pueblo muy agradable seguro y pintoresco.Con servicios de restaurantes, bares, tiendas, supermercados, autobús y taxis a menos de 100m.Mostrar más"
-5755473519246947705,Villa Nuevo Baztán,"Alojamiento entero: chalet en Nuevo Baztán, España",16 huéspedes o más ·  · 5 dormitorios ·  · 10 camas ·  · 3 baños,5 evaluaciones,En el campo,411 € ,https://www.airbnb.es/rooms/1009944455327265041?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1766929399&search_mode=flex_destinations_search&check_in=2024-03-30&check_out=2024-04-04&source_impression_id=p3_1710967200_WZnyHiWgnbp03KrM&previous_page_section_name=1000,"Limpieza5,0","Veracidad5,0","Llegada4,8","Comunicación5,0","Ubicación5,0","Calidad4,8",CocinaWifiAparcamiento gratuito en la callePiscina De uso privadoTVLavadoraAire acondicionadoBañeraNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 25 servicios,"Nuevo Baztán, Comunidad de Madrid, España"
-5920319372070766642,Habitación en chalet,"Habitación en Parla, España",1 cama ·  · Baño compartido,32 evaluaciones,En el campo,,https://www.airbnb.es/rooms/972377236777809902?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1732779325&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967195_zQDRDQQqSHDxlmHM&previous_page_section_name=1000,,,,,,,Cerradura en la puerta del dormitorioCocinaWifiZona para trabajarAparcamiento gratuito en las instalacionesPiscinaLavadoraPianoMostrar los 15 servicios,"Parla, Comunidad de Madrid, España"
2775983923439015055,LA CASA DE LA ROCA,"Alojamiento entero: vivienda en Manzanares el Real, España",2 viajeros ·  · 1 dormitorio ·  · 2 camas ·  · 1 baño,122 evaluaciones,En el campo,,https://www.airbnb.es/rooms/41783242?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=955754694&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967183_KbwmIZ1sBNiiPcUW&previous_page_section_name=1000,"Limpieza4,9","Veracidad4,8","Llegada4,9","Comunicación4,9","Ubicación4,8","Calidad4,7",Vistas a la montañaAcceso al lagoCocinaWifiZona para trabajarAparcamiento gratuito en las instalacionesAdmite mascotasPatio o balcón (privada)No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 49 servicios,"Manzanares el Real, Comunidad de Madrid, España""Estamos dentro de la pedriza""La Pedriza es un gran batolito granítico   Este berrocal está formado por numerosos riscos, paredes rocosas, canchales, arroyos y praderas. Es una zona de gran interés geológico, paisajístico y deportivo.En el terreno histórico-artístico, la localidad cuenta con un relevante patrimonio, en el que destaca el castillo de los Mendoza  el mejor conservado de la Comunidad de Madrid y uno de los más importantes de España. Está incluido en el itinerario turístico de la Ruta por los castillos, fortalezas y atalayas de la Comunidad de Madrid.Mostrar más"
4943025004795518899,Preciosa Casa de campo para 24 personas,"Alojamiento entero: villa en Colmenar de Oreja, España","16 huéspedes o más ·  · 8 dormitorios ·  · 14 camas ·  · 3,5 baños",27 evaluaciones,En el campo,583 € ,https://www.airbnb.es/rooms/51461021?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1275828139&search_mode=flex_destinations_search&check_in=2024-03-24&check_out=2024-03-29&source_impression_id=p3_1710967203_Q%2BV2K65rAnlw%2B3Qo&previous_page_section_name=1000,"Limpieza4,2","Veracidad4,6","Llegada4,6","Comunicación4,6","Ubicación4,4","Calidad4,3","Vistas al canalVistas al jardínCocinaWifi (3 Mbps)Zona para trabajarAparcamiento gratuito en las instalacionesPiscina: uso De uso privado, Exterior, disponible todo el año, disponible las 24 horas, olímpicaAdmite mascotasNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 51 servicios","Colmenar de Oreja, Comunidad de Madrid, EspañaUn entorno rodeado de naturaleza, sin vecinos,a 100m tenemos el rio Tajo.Mostrar más"
6874622353252469015,"Casa de Silvia.Parque Warner,Madrid y alrededores","Alojamiento entero: vivienda en San Martín de la Vega, España",7 viajeros ·  · 3 dormitorios ·  · 6 camas ·  · 1 baño,114 evaluaciones,En el campo,116 € ,https://www.airbnb.es/rooms/37895803?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=836836557&search_mode=flex_destinations_search&check_in=2024-04-07&check_out=2024-04-12&source_impression_id=p3_1710967201_o4Qlz068ZEPLiTqh&previous_page_section_name=1000,"Limpieza5,0","Veracidad5,0","Llegada5,0","Comunicación5,0","Ubicación4,9","Calidad5,0",CocinaWifiZona para trabajarAparcamiento gratuito en la calleTVLavadora en el alojamiento (Gratis)Secadora en el alojamiento (Gratis)Aire acondicionado centralizadoPatio o balcón (privada)Se permite dejar el equipajeMostrar los 52 servicios,"San Martín de la Vega, Comunidad de Madrid, EspañaLa zona de ubicación del alojamiento en San Martín es muy tranquila para el descanso de vuestra familia.El pueblo dispone de un carril bici que llega a Madrid con la posibilidad de guardar vuestras bicicletas en el alojamiento.Mostrar más"
6960883261842807121,Casita con preciosas vistas,"Alojamiento entero: casa rural en El Espinar, España",4 viajeros ·  · 2 dormitorios ·  · 3 camas ·  · 1 baño,59 evaluaciones,En el campo,88 € ,https://www.airbnb.es/rooms/42736719?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1566697786&search_mode=flex_destinations_search&check_in=2024-04-21&check_out=2024-04-26&source_impression_id=p3_1710967197_NJ4TclnO%2FXB22QHj&previous_page_section_name=1000,"Limpieza4,7","Veracidad4,9","Llegada4,9","Comunicación5,0","Ubicación4,8","Calidad4,8",Vistas al campo de golfVistas a la montañaCocinaWifiZona para trabajarAparcamiento gratuito en las instalacionesAdmite mascotasTelevisión con ChromecastNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 59 servicios,"El Espinar, Castilla y León, EspañaZona tranquila en medio de la naturaleza,  dispone de muchas actividades (sobre todo en verano ya que es una zona de veraneo dentro de la Sierra de Guadarrama ), tiene varios restaurantes y bares. Ángeles de San Rafael.Tiene una piscina comunitaria, de la cual dejamos el carnet para el disfrute de los huéspedes.Mostrar más"
